timestamp,cpu_total_pct,mem_avail_mb,gpu_util_pct,gpu_mem_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_power_w,gpu_temp_c,gpu_clock_graphics_mhz,gpu_clock_sm_mhz
"2026-03-16T16:23:34.6814542-03:00","100","23311","0","3","789","12282","4.81","39","210","210"
"2026-03-16T16:23:37.3334623-03:00","7,11932874055533","23235","0","3","790","12282","4.86","39","210","210"
"2026-03-16T16:23:39.8964653-03:00","7,16323526901763","23236","0","4","790","12282","4.84","39","210","210"
"2026-03-16T16:23:42.4477891-03:00","7,37967574546267","23236","0","4","790","12282","4.84","39","210","210"
"2026-03-16T16:23:44.9972392-03:00","7,1984643667916","23235","0","3","790","12282","4.81","39","210","210"
"2026-03-16T16:23:47.5466008-03:00","7,86347664389859","23235","0","3","790","12282","4.86","39","210","210"
"2026-03-16T16:23:50.0953110-03:00","6,80421668422226","23235","0","3","790","12282","4.78","39","210","210"
"2026-03-16T16:23:52.6445384-03:00","6,91657588817149","23240","0","6","790","12282","4.74","39","210","210"
"2026-03-16T16:23:55.1946619-03:00","7,5300472066527","23241","0","3","790","12282","4.81","39","210","210"
"2026-03-16T16:23:57.7428818-03:00","7,792548557698","23240","0","3","790","12282","4.76","39","210","210"
"2026-03-16T16:24:00.2901985-03:00","8,06437532711645","23240","0","3","790","12282","4.71","39","210","210"
"2026-03-16T16:24:02.8396593-03:00","7,96978679879163","23240","0","3","790","12282","4.98","39","210","210"
"2026-03-16T16:24:05.3913588-03:00","6,85415735143561","23241","0","3","790","12282","4.71","39","210","210"
"2026-03-16T16:24:07.9441496-03:00","6,06068044040889","23252","0","3","790","12282","4.73","39","210","210"
"2026-03-16T16:24:10.4930030-03:00","7,20054479293734","23251","0","3","790","12282","4.78","39","210","210"
"2026-03-16T16:24:13.0420144-03:00","8,1870924693645","23250","0","3","790","12282","4.77","39","210","210"
"2026-03-16T16:24:15.5926921-03:00","7,55520671416048","23249","0","3","790","12282","4.91","39","210","210"
"2026-03-16T16:24:18.1440203-03:00","6,45237277702451","23250","0","3","790","12282","4.81","39","210","210"
"2026-03-16T16:24:20.6943912-03:00","7,54332798027733","23249","3","3","790","12282","4.86","39","210","210"
"2026-03-16T16:24:23.2449957-03:00","14,0467413115966","23240","0","35","789","12282","4.81","39","210","210"
"2026-03-16T16:24:25.8022543-03:00","13,17082994978","23239","0","5","789","12282","4.69","39","210","210"
"2026-03-16T16:24:28.3513212-03:00","13,506798915208","23238","0","3","789","12282","4.80","39","210","210"
"2026-03-16T16:24:30.9019041-03:00","14,5214004615674","23240","0","3","789","12282","4.77","39","210","210"
"2026-03-16T16:24:33.4554170-03:00","13,4743879582626","23240","0","3","789","12282","4.72","39","210","210"
"2026-03-16T16:24:36.0080259-03:00","14,6151357949767","23247","0","3","789","12282","4.70","39","210","210"
"2026-03-16T16:24:38.5598586-03:00","13,5436076077736","23213","0","3","789","12282","4.81","39","210","210"
"2026-03-16T16:24:41.1188032-03:00","14,2995967828701","23211","0","3","789","12282","4.82","39","210","210"
"2026-03-16T16:24:43.6717805-03:00","14,8577224873541","23211","0","3","789","12282","4.81","39","210","210"
"2026-03-16T16:24:46.2218759-03:00","12,6107892218499","23210","0","4","789","12282","4.80","39","210","210"
"2026-03-16T16:24:48.7712335-03:00","12,3913044341201","23243","0","3","789","12282","4.77","39","210","210"
"2026-03-16T16:24:51.3212399-03:00","13,7937395736674","23242","0","3","789","12282","4.72","39","210","210"
"2026-03-16T16:24:53.8746524-03:00","14,580265022618","23239","0","3","789","12282","4.71","39","210","210"
"2026-03-16T16:24:56.4446031-03:00","26,2946487836945","23184","0","3","789","12282","4.62","38","210","210"
"2026-03-16T16:24:59.0025534-03:00","19,2965893410983","23166","0","2","791","12282","4.84","39","210","210"
"2026-03-16T16:25:01.5576467-03:00","26,4794671764755","23250","0","5","791","12282","4.80","39","210","210"
"2026-03-16T16:25:04.1145351-03:00","26,0331264465182","23249","0","3","791","12282","4.62","38","210","210"
"2026-03-16T16:25:06.6800788-03:00","27,1484094179729","23249","0","3","791","12282","4.67","38","210","210"
"2026-03-16T16:25:09.2468379-03:00","25,9158946453569","23250","0","3","791","12282","4.70","38","210","210"
"2026-03-16T16:25:11.8152950-03:00","26,2049448032276","23252","0","3","791","12282","4.73","38","210","210"
"2026-03-16T16:25:14.3815412-03:00","26,2557964448768","23250","0","5","791","12282","4.64","38","210","210"
"2026-03-16T16:25:16.9444551-03:00","25,804461296435","23249","0","3","791","12282","4.62","38","210","210"
"2026-03-16T16:25:19.5083919-03:00","37,1673392600309","23231","0","2","791","12282","4.91","39","210","210"
"2026-03-16T16:25:22.0921258-03:00","49,3670169650377","23228","0","3","789","12282","4.65","38","210","210"
"2026-03-16T16:25:24.6603051-03:00","50,2230552651078","23228","0","3","789","12282","4.63","38","210","210"
"2026-03-16T16:25:27.2160346-03:00","50,012573582739","23226","0","4","789","12282","4.61","38","210","210"
"2026-03-16T16:25:29.7830255-03:00","49,973411098891","23234","0","8","790","12282","4.71","38","210","210"
"2026-03-16T16:25:32.3659929-03:00","50,5985787418722","23221","0","9","790","12282","4.70","39","210","210"
"2026-03-16T16:25:34.9323334-03:00","50,3933058968547","23219","0","3","790","12282","4.67","38","210","210"
"2026-03-16T16:25:37.4816776-03:00","50,1242454920547","23218","0","3","790","12282","4.69","38","210","210"
"2026-03-16T16:25:40.0398800-03:00","50,4170929205685","23223","0","5","790","12282","4.69","38","210","210"
"2026-03-16T16:25:42.5871843-03:00","50,6611820529379","23221","0","6","790","12282","4.76","38","210","210"
"2026-03-16T16:25:45.1349714-03:00","50,5298126716208","23218","0","3","790","12282","4.71","38","210","210"
"2026-03-16T16:25:47.6966065-03:00","50,3661932627269","23218","0","6","790","12282","4.64","38","210","210"
"2026-03-16T16:25:50.2666685-03:00","100","23204","0","4","789","12282","4.67","38","210","210"
"2026-03-16T16:25:52.9934632-03:00","100","23193","0","3","789","12282","4.64","38","210","210"
"2026-03-16T16:25:55.6374826-03:00","100","23226","0","3","789","12282","4.58","38","210","210"
"2026-03-16T16:25:58.3125964-03:00","99,7106510287656","23249","0","3","789","12282","4.64","38","210","210"
"2026-03-16T16:26:00.9236579-03:00","88,0439688021135","23323","41","31","790","12282","47.91","46","2760","2760"
"2026-03-16T16:26:03.5076311-03:00","7,58279315293855","23322","0","0","790","12282","26.72","40","510","510"
"2026-03-16T16:26:06.0571665-03:00","7,97501378712833","23323","0","0","790","12282","15.41","40","240","240"
"2026-03-16T16:26:08.6027110-03:00","7,8542201937284","23321","0","1","790","12282","9.90","39","210","210"
"2026-03-16T16:26:11.1555276-03:00","7,71022869054585","23317","0","2","790","12282","4.67","39","210","210"
"2026-03-16T16:26:13.7145522-03:00","8,06329946224541","23317","0","2","790","12282","4.60","39","210","210"
"2026-03-16T16:26:16.2729702-03:00","7,02872844150904","23317","0","3","790","12282","4.63","39","210","210"
"2026-03-16T16:26:18.8302638-03:00","7,0609848231866","23317","0","3","790","12282","4.68","39","210","210"
"2026-03-16T16:26:21.3847197-03:00","7,09012142169495","23313","0","3","790","12282","4.81","39","210","210"
"2026-03-16T16:26:23.9414864-03:00","5,71486797286676","23313","0","3","790","12282","4.77","39","210","210"
"2026-03-16T16:26:26.4970088-03:00","7,29600818092772","23311","0","3","790","12282","4.66","39","210","210"
"2026-03-16T16:26:29.0539217-03:00","6,96574584409792","23317","0","3","790","12282","4.68","39","210","210"
"2026-03-16T16:26:31.6102167-03:00","6,40818047946194","23315","0","4","790","12282","4.66","39","210","210"
"2026-03-16T16:26:34.1657444-03:00","7,00590490068805","23316","0","5","790","12282","4.63","39","210","210"
"2026-03-16T16:26:36.7304393-03:00","9,28194422991395","23318","0","3","789","12282","4.95","39","210","210"
"2026-03-16T16:26:39.3009938-03:00","6,95334065226859","23316","0","3","789","12282","4.74","39","210","210"
"2026-03-16T16:26:41.8598566-03:00","7,29551212871633","23318","0","4","789","12282","4.71","39","210","210"
"2026-03-16T16:26:44.4163802-03:00","8,06025957055032","23318","0","3","789","12282","4.76","39","210","210"
"2026-03-16T16:26:46.9720283-03:00","5,4306261397935","23317","0","3","789","12282","4.73","39","210","210"
"2026-03-16T16:26:49.5250506-03:00","7,09583511109978","23317","0","3","789","12282","4.69","39","210","210"
"2026-03-16T16:26:52.0826230-03:00","7,09278470537676","23317","0","7","789","12282","4.64","39","210","210"
"2026-03-16T16:26:54.6382617-03:00","6,86843736795757","23316","0","3","789","12282","4.60","39","210","210"
"2026-03-16T16:26:57.2002832-03:00","7,99479776035816","23317","0","5","789","12282","4.64","39","210","210"
"2026-03-16T16:26:59.7544723-03:00","7,76789007076609","23315","0","13","789","12282","4.77","39","210","210"
"2026-03-16T16:27:02.3130024-03:00","7,03060820129862","23313","0","23","789","12282","4.75","39","210","210"
"2026-03-16T16:27:04.8660584-03:00","7,14057782857496","23312","0","5","789","12282","4.67","39","210","210"
"2026-03-16T16:27:07.4257566-03:00","6,74412906840798","23315","0","5","789","12282","4.68","39","210","210"
"2026-03-16T16:27:09.9834775-03:00","7,4669678458782","23314","0","3","789","12282","4.62","39","210","210"
"2026-03-16T16:27:12.5394227-03:00","8,47128221897422","23315","0","3","789","12282","4.69","39","210","210"
"2026-03-16T16:27:15.0976875-03:00","6,1045295560638","23314","0","7","789","12282","4.79","39","210","210"
"2026-03-16T16:27:17.6566360-03:00","7,4830231601653","23314","0","3","789","12282","4.67","39","210","210"
"2026-03-16T16:27:20.2118921-03:00","8,28244829321184","23315","0","3","789","12282","4.70","39","210","210"
"2026-03-16T16:27:22.7709098-03:00","6,25809558973498","23314","0","3","789","12282","4.71","39","210","210"
"2026-03-16T16:27:25.3238699-03:00","7,95830690068722","23314","0","5","789","12282","4.69","39","210","210"
"2026-03-16T16:27:27.8814026-03:00","7,10101968893557","23312","0","3","789","12282","4.74","39","210","210"
"2026-03-16T16:27:30.4374943-03:00","7,2286094559793","23311","0","3","789","12282","4.72","39","210","210"
"2026-03-16T16:27:32.9971016-03:00","6,70658591438255","23310","0","3","789","12282","4.77","39","210","210"
"2026-03-16T16:27:35.5543171-03:00","7,0388220752802","23311","0","5","789","12282","4.78","39","210","210"
"2026-03-16T16:27:38.1068674-03:00","8,23816784823162","23314","0","2","789","12282","4.88","39","210","210"
"2026-03-16T16:27:40.6827337-03:00","12,9873852221989","23318","0","3","789","12282","5.03","39","210","210"
"2026-03-16T16:27:43.2452614-03:00","13,6644955713366","23319","0","5","789","12282","4.79","39","210","210"
"2026-03-16T16:27:45.8013755-03:00","13,2816617572525","23316","0","3","789","12282","4.79","39","210","210"
"2026-03-16T16:27:48.3604546-03:00","13,6877406790934","23315","0","3","789","12282","4.84","39","210","210"
"2026-03-16T16:27:50.9210581-03:00","13,2352469236319","23314","0","3","789","12282","4.84","39","210","210"
"2026-03-16T16:27:53.4801684-03:00","13,7747833140013","23313","0","3","789","12282","4.82","39","210","210"
"2026-03-16T16:27:56.0336438-03:00","13,3809503822325","23313","0","3","789","12282","4.76","39","210","210"
"2026-03-16T16:27:58.5908816-03:00","14,1902313624679","23289","0","4","789","12282","4.78","39","210","210"
"2026-03-16T16:28:01.1514299-03:00","19,9106933757543","23285","0","5","789","12282","4.76","39","210","210"
"2026-03-16T16:28:03.7141273-03:00","21,0959478788216","23284","0","5","789","12282","4.80","39","210","210"
"2026-03-16T16:28:06.2772318-03:00","14,5008695686623","23290","0","3","789","12282","4.76","39","210","210"
"2026-03-16T16:28:08.8363285-03:00","14,7066175915458","23289","0","3","789","12282","4.73","39","210","210"
"2026-03-16T16:28:11.3959988-03:00","13,7944457849821","23288","0","3","789","12282","4.75","39","210","210"
"2026-03-16T16:28:13.9572148-03:00","13,1403370780959","23288","0","3","789","12282","4.74","39","210","210"
"2026-03-16T16:28:16.5146980-03:00","14,0658715597239","23288","0","6","789","12282","4.90","39","210","210"
"2026-03-16T16:28:19.0689281-03:00","12,82268302167","23287","0","3","789","12282","4.74","39","210","210"
"2026-03-16T16:28:21.6239132-03:00","14,2332922129621","23284","0","4","789","12282","4.73","39","210","210"
"2026-03-16T16:28:24.1828860-03:00","13,8107945760269","23285","0","3","789","12282","4.75","39","210","210"
"2026-03-16T16:28:26.7373451-03:00","12,9074753255294","23294","0","3","789","12282","4.69","39","210","210"
"2026-03-16T16:28:29.2916369-03:00","14,6915331134794","23295","0","3","789","12282","4.71","39","210","210"
"2026-03-16T16:28:31.8486634-03:00","12,7904271584806","23294","0","4","789","12282","4.72","39","210","210"
"2026-03-16T16:28:34.4035259-03:00","23,724717448228","23301","0","2","791","12282","5.03","39","210","210"
"2026-03-16T16:28:36.9456909-03:00","26,639192069073","23301","0","3","791","12282","4.87","39","210","210"
"2026-03-16T16:28:39.5210428-03:00","25,6876090353237","23302","0","3","791","12282","4.74","39","210","210"
"2026-03-16T16:28:42.0984621-03:00","25,5834591005131","23303","0","3","791","12282","4.72","39","210","210"
"2026-03-16T16:28:44.6748704-03:00","25,0909668932273","23384","0","3","791","12282","4.73","39","210","210"
"2026-03-16T16:28:47.2341862-03:00","25,7592661924742","23383","0","3","791","12282","4.72","39","210","210"
"2026-03-16T16:28:49.8130785-03:00","25,0146965010503","23383","0","3","791","12282","4.69","39","210","210"
"2026-03-16T16:28:52.3755293-03:00","25,9317782298683","23383","0","3","791","12282","4.77","39","210","210"
"2026-03-16T16:28:54.9361736-03:00","25,439071453014","23382","0","5","791","12282","4.74","39","210","210"
"2026-03-16T16:28:57.5001600-03:00","26,5734898482855","23382","0","5","791","12282","4.68","39","210","210"
"2026-03-16T16:29:00.0627156-03:00","26,6095314703996","23381","0","3","791","12282","4.81","39","210","210"
"2026-03-16T16:29:02.6318122-03:00","25,7514921227491","23382","0","2","789","12282","4.83","39","210","210"
"2026-03-16T16:29:05.2091134-03:00","51,3483991102025","23379","0","3","789","12282","4.80","39","210","210"
"2026-03-16T16:29:07.7704223-03:00","50,4587554760052","23384","0","3","789","12282","4.82","39","210","210"
"2026-03-16T16:29:10.3291062-03:00","50,0968390663163","23377","0","3","789","12282","4.76","39","210","210"
"2026-03-16T16:29:12.8971018-03:00","51,0077569744273","23379","0","3","789","12282","4.70","39","210","210"
"2026-03-16T16:29:15.4626930-03:00","50,1866803965459","23379","0","3","789","12282","4.93","39","210","210"
"2026-03-16T16:29:18.0234812-03:00","79,0104505194413","23378","0","2","789","12282","4.86","39","210","210"
"2026-03-16T16:29:20.6497870-03:00","100","23379","0","3","789","12282","4.74","39","210","210"
"2026-03-16T16:29:23.3156285-03:00","100","23380","0","3","789","12282","4.69","39","210","210"
"2026-03-16T16:29:25.9559266-03:00","95,7675666810641","23316","0","2","790","12282","4.86","39","210","210"
"2026-03-16T16:29:28.5345021-03:00","8,06003976701506","23309","0","8","790","12282","4.78","39","210","210"
"2026-03-16T16:29:31.0935801-03:00","6,64169231624001","23309","0","5","790","12282","4.66","39","210","210"
"2026-03-16T16:29:33.6549699-03:00","7,22599786521111","23310","0","3","790","12282","4.68","39","210","210"
"2026-03-16T16:29:36.2094170-03:00","7,03574285353429","23311","0","3","790","12282","4.70","39","210","210"
"2026-03-16T16:29:38.7638883-03:00","10,0497339483843","23283","0","3","790","12282","4.64","39","210","210"
"2026-03-16T16:29:41.3223597-03:00","7,33651641048055","23283","0","3","790","12282","4.66","39","210","210"
"2026-03-16T16:29:43.8831056-03:00","6,58119052510796","23283","0","3","790","12282","4.62","39","210","210"
"2026-03-16T16:29:46.4392869-03:00","7,08744869864451","23283","0","3","790","12282","4.67","39","210","210"
"2026-03-16T16:29:48.9913126-03:00","7,26638642440809","23317","0","5","790","12282","4.74","39","210","210"
"2026-03-16T16:29:51.5463442-03:00","7,56989216620224","23317","0","3","790","12282","4.70","38","210","210"
"2026-03-16T16:29:54.1022653-03:00","7,44287221187485","23316","0","3","790","12282","4.69","39","210","210"
"2026-03-16T16:29:56.6585563-03:00","7,33075609169507","23314","0","3","790","12282","4.72","39","210","210"
"2026-03-16T16:29:59.2146253-03:00","8,42680146449056","23312","21","10","790","12282","5.33","39","210","210"
"2026-03-16T16:30:01.7747967-03:00","8,47827498259236","23313","0","0","790","12282","4.61","39","210","210"
"2026-03-16T16:30:04.3282941-03:00","7,88437706989893","23312","0","0","790","12282","4.61","38","210","210"
"2026-03-16T16:30:06.8815889-03:00","6,3993336100707","23311","0","0","790","12282","4.50","38","210","210"
"2026-03-16T16:30:09.4365069-03:00","8,11118395357228","23310","0","0","790","12282","4.57","38","210","210"
"2026-03-16T16:30:11.9882749-03:00","8,72102675878831","23311","0","1","790","12282","4.91","39","210","210"
"2026-03-16T16:30:14.5354780-03:00","13,4089714519632","23301","0","3","785","12282","4.95","39","210","210"
"2026-03-16T16:30:17.1021269-03:00","12,5699434285722","23300","0","5","785","12282","4.72","39","210","210"
"2026-03-16T16:30:19.6599829-03:00","12,217020450914","23299","0","3","785","12282","4.70","39","210","210"
"2026-03-16T16:30:22.2182849-03:00","13,0048020636358","23298","0","3","785","12282","4.69","38","210","210"
"2026-03-16T16:30:24.7776910-03:00","13,7601840320074","23298","0","5","785","12282","4.73","38","210","210"
"2026-03-16T16:30:27.3350419-03:00","12,9951933375913","23297","0","3","785","12282","4.76","38","210","210"
"2026-03-16T16:30:29.8901846-03:00","12,4535950287927","23296","0","3","785","12282","4.74","38","210","210"
"2026-03-16T16:30:32.4442049-03:00","13,5365646406721","23294","0","3","785","12282","4.72","38","210","210"
"2026-03-16T16:30:35.0037492-03:00","12,1901994378141","23295","0","5","785","12282","4.70","38","210","210"
"2026-03-16T16:30:37.5584145-03:00","13,0339897910766","23293","0","3","785","12282","4.77","38","210","210"
"2026-03-16T16:30:40.1144620-03:00","11,9684647692995","23293","0","3","785","12282","4.77","38","210","210"
"2026-03-16T16:30:42.6739944-03:00","12,3487183494935","23294","0","3","785","12282","4.86","38","210","210"
"2026-03-16T16:30:45.2322017-03:00","13,3548722706437","23291","0","3","785","12282","4.80","38","210","210"
"2026-03-16T16:30:47.7918438-03:00","13,4524471642027","23292","0","3","785","12282","4.75","38","210","210"
"2026-03-16T16:30:50.3447307-03:00","25,3335016018404","23276","0","3","789","12282","4.85","38","210","210"
"2026-03-16T16:30:52.8966048-03:00","25,8899724982629","23275","0","6","785","12282","4.90","38","210","210"
"2026-03-16T16:30:55.4629381-03:00","26,4477828259945","23275","0","5","785","12282","4.75","38","210","210"
"2026-03-16T16:30:58.0262925-03:00","27,8238074520807","23272","0","3","785","12282","4.71","38","210","210"
"2026-03-16T16:31:00.5920621-03:00","26,5290756291774","23273","0","3","785","12282","4.76","38","210","210"
"2026-03-16T16:31:03.1451370-03:00","25,7403699253919","23272","0","3","785","12282","4.76","38","210","210"
"2026-03-16T16:31:05.7112400-03:00","25,8122772569876","23271","0","3","785","12282","4.74","38","210","210"
"2026-03-16T16:31:08.2721074-03:00","25,216518686039","23229","0","12","789","12282","4.98","38","210","210"
"2026-03-16T16:31:10.8487693-03:00","49,0638217530897","23231","0","12","789","12282","4.81","38","210","210"
"2026-03-16T16:31:13.4157951-03:00","50,6751537065356","23229","0","5","789","12282","4.79","38","210","210"
"2026-03-16T16:31:15.9977292-03:00","49,8641446145518","23227","0","3","789","12282","4.90","38","210","210"
"2026-03-16T16:31:18.5681084-03:00","38,802169178668","23232","0","2","790","12282","5.05","38","210","210"
"2026-03-16T16:31:21.1245025-03:00","49,9621728804824","23241","0","3","790","12282","4.91","38","210","210"
"2026-03-16T16:31:23.6808802-03:00","50,3437315694612","23242","0","5","790","12282","4.76","38","210","210"
"2026-03-16T16:31:26.2404482-03:00","50,6195132825651","23241","0","4","790","12282","4.77","38","210","210"
"2026-03-16T16:31:28.8022624-03:00","50,7589388235999","23242","0","3","790","12282","4.70","38","210","210"
"2026-03-16T16:31:31.3580500-03:00","50,9628981364332","23240","0","3","790","12282","4.74","38","210","210"
"2026-03-16T16:31:33.9161456-03:00","50,8291994915457","23239","0","3","790","12282","4.69","38","210","210"
"2026-03-16T16:31:36.4732389-03:00","50,4635400234809","23238","0","3","790","12282","4.69","38","210","210"
"2026-03-16T16:31:39.0345388-03:00","59,8721629540988","23225","0","2","791","12282","4.96","38","210","210"
"2026-03-16T16:31:41.6617002-03:00","100","23231","0","3","791","12282","4.84","38","210","210"
"2026-03-16T16:31:44.3201040-03:00","100","23222","0","3","791","12282","4.68","38","210","210"
"2026-03-16T16:31:46.9337932-03:00","99,8091119969459","23221","0","3","791","12282","4.68","38","210","210"
"2026-03-16T16:31:49.5796675-03:00","100","23198","0","3","1045","12282","4.70","38","210","210"
"2026-03-16T16:31:52.1714751-03:00","7,88465395056053","23298","0","0","788","12282","32.90","41","2775","2775"
"2026-03-16T16:31:54.7178267-03:00","7,79077779697332","23298","0","0","788","12282","15.47","39","225","225"
"2026-03-16T16:31:57.2668417-03:00","7,51987553533535","23297","0","1","788","12282","9.91","39","210","210"
"2026-03-16T16:31:59.8243979-03:00","8,41052611397262","23296","0","3","788","12282","4.77","39","210","210"
"2026-03-16T16:32:02.3853740-03:00","8,63847480934376","23294","0","3","788","12282","4.68","39","210","210"
"2026-03-16T16:32:04.9435625-03:00","6,7511742991983","23301","0","3","788","12282","4.66","39","210","210"
"2026-03-16T16:32:07.4970852-03:00","8,20102109473668","23318","0","3","788","12282","4.68","39","210","210"
"2026-03-16T16:32:10.0582801-03:00","7,97574637529104","23316","0","5","788","12282","4.68","39","210","210"
"2026-03-16T16:32:12.6103075-03:00","7,9073599481166","23306","0","3","788","12282","4.69","39","210","210"
"2026-03-16T16:32:15.1658208-03:00","7,20496725605503","23307","0","3","788","12282","4.66","39","210","210"
"2026-03-16T16:32:17.7235359-03:00","7,17786859000064","23386","0","4","788","12282","4.68","39","210","210"
"2026-03-16T16:32:20.2806001-03:00","8,50528262368494","23387","0","3","788","12282","4.68","39","210","210"
"2026-03-16T16:32:22.8374143-03:00","7,2132950068922","23389","0","3","788","12282","4.63","39","210","210"
"2026-03-16T16:32:25.3937590-03:00","8,36794602160086","23399","0","30","790","12282","4.80","39","210","210"
"2026-03-16T16:32:27.9463365-03:00","7,09414262015329","23396","0","3","790","12282","4.59","39","210","210"
"2026-03-16T16:32:30.5194729-03:00","7,54046814433296","23395","0","3","790","12282","4.60","39","210","210"
"2026-03-16T16:32:33.0731863-03:00","8,38812962657158","23394","0","3","790","12282","4.55","39","210","210"
"2026-03-16T16:32:35.6276894-03:00","7,52421321671379","23393","0","5","790","12282","4.58","39","210","210"
"2026-03-16T16:32:38.1797581-03:00","6,50905182759876","23393","0","3","790","12282","4.57","39","210","210"
"2026-03-16T16:32:40.7395078-03:00","7,26559933575461","23393","0","3","790","12282","4.65","39","210","210"
"2026-03-16T16:32:43.2949178-03:00","8,59408456114303","23398","0","3","790","12282","4.68","39","210","210"
"2026-03-16T16:32:45.8499891-03:00","8,02505884661138","23397","0","4","790","12282","4.74","39","210","210"
"2026-03-16T16:32:48.4040246-03:00","8,20173299044253","23396","0","5","790","12282","4.67","39","210","210"
"2026-03-16T16:32:50.9606583-03:00","7,14834188114354","23396","0","3","790","12282","4.65","39","210","210"
"2026-03-16T16:32:53.5187298-03:00","8,00904030875024","23399","0","5","790","12282","4.66","39","210","210"
"2026-03-16T16:32:56.0901032-03:00","8,38373171583496","23398","0","3","790","12282","4.64","39","210","210"
"2026-03-16T16:32:58.6455599-03:00","7,83420759996831","23396","0","5","790","12282","4.65","39","210","210"
"2026-03-16T16:33:01.2039042-03:00","7,26165478643126","23398","0","3","790","12282","4.65","39","210","210"
"2026-03-16T16:33:03.7602994-03:00","7,71101589249312","23397","0","3","790","12282","4.84","39","210","210"
"2026-03-16T16:33:06.3167957-03:00","6,52178802957701","23398","0","3","790","12282","4.61","39","210","210"
"2026-03-16T16:33:08.8740078-03:00","8,00639024599951","23397","0","4","790","12282","4.61","39","210","210"
"2026-03-16T16:33:11.4282409-03:00","6,66422098164013","23397","0","3","790","12282","4.58","39","210","210"
"2026-03-16T16:33:13.9870362-03:00","6,65619822015981","23396","0","3","790","12282","4.54","39","210","210"
"2026-03-16T16:33:16.5452755-03:00","6,86236469149473","23397","0","3","790","12282","4.60","39","210","210"
"2026-03-16T16:33:19.1048033-03:00","7,94559197216664","23396","0","4","790","12282","4.59","39","210","210"
"2026-03-16T16:33:21.6659802-03:00","7,30175151299042","23396","0","3","790","12282","4.59","39","210","210"
"2026-03-16T16:33:24.2215207-03:00","7,00005311583851","23397","0","3","790","12282","4.62","39","210","210"
"2026-03-16T16:33:26.7918111-03:00","7,81048819835489","23391","0","3","790","12282","4.60","39","210","210"
"2026-03-16T16:33:29.3455236-03:00","12,5576050499556","23395","0","3","789","12282","4.75","39","210","210"
"2026-03-16T16:33:31.9117383-03:00","13,1575191594362","23395","0","3","789","12282","4.64","39","210","210"
"2026-03-16T16:33:34.4832538-03:00","14,0160791251264","23396","0","3","789","12282","4.61","39","210","210"
"2026-03-16T16:33:37.0400116-03:00","12,4877933918062","23396","0","3","789","12282","4.58","39","210","210"
"2026-03-16T16:33:39.5969348-03:00","13,3748447677218","23396","0","3","789","12282","4.66","39","210","210"
"2026-03-16T16:33:42.1534919-03:00","13,7955961799502","23396","0","3","789","12282","4.67","39","210","210"
"2026-03-16T16:33:44.7106367-03:00","11,8294619263441","23394","0","3","789","12282","4.60","39","210","210"
"2026-03-16T16:33:47.2697341-03:00","12,0218044745069","23393","0","3","789","12282","4.66","39","210","210"
"2026-03-16T16:33:49.8254039-03:00","13,3923521455797","23392","0","3","789","12282","4.61","39","210","210"
"2026-03-16T16:33:52.3886033-03:00","13,8848866557922","23391","0","3","789","12282","4.65","39","210","210"
"2026-03-16T16:33:54.9427782-03:00","13,0164518369539","23392","0","3","789","12282","4.61","39","210","210"
"2026-03-16T16:33:57.5021347-03:00","12,4834790458303","23391","0","3","789","12282","4.72","39","210","210"
"2026-03-16T16:34:00.0573481-03:00","13,1825682590559","23389","0","3","789","12282","4.83","39","210","210"
"2026-03-16T16:34:02.6140243-03:00","12,6976823629141","23389","0","3","789","12282","4.71","39","210","210"
"2026-03-16T16:34:05.1769808-03:00","12,5113187126502","23388","0","3","789","12282","4.68","39","210","210"
"2026-03-16T16:34:07.7333705-03:00","12,7598153567323","23388","0","3","789","12282","4.71","39","210","210"
"2026-03-16T16:34:10.2916851-03:00","13,496246429125","23386","0","3","789","12282","4.61","39","210","210"
"2026-03-16T16:34:12.8529135-03:00","12,4174572512864","23386","0","3","789","12282","4.69","39","210","210"
"2026-03-16T16:34:15.4089026-03:00","13,7159028753583","23385","0","3","789","12282","4.80","39","210","210"
"2026-03-16T16:34:17.9684588-03:00","17,4353335901255","23384","0","2","791","12282","4.94","39","210","210"
"2026-03-16T16:34:20.5232325-03:00","25,5261702522403","23382","0","3","791","12282","4.83","39","210","210"
"2026-03-16T16:34:23.0845546-03:00","25,8051310326427","23386","0","3","791","12282","4.69","39","210","210"
"2026-03-16T16:34:25.6474036-03:00","25,3824471477435","23383","0","3","791","12282","4.70","39","210","210"
"2026-03-16T16:34:28.2096849-03:00","25,038669536477","23393","0","3","791","12282","4.71","39","210","210"
"2026-03-16T16:34:30.7694467-03:00","25,1782813768204","23391","0","3","791","12282","4.70","39","210","210"
"2026-03-16T16:34:33.3302193-03:00","24,8781024073604","23391","0","3","791","12282","4.95","39","210","210"
"2026-03-16T16:34:35.8913303-03:00","25,2638451818605","23389","0","3","791","12282","4.72","39","210","210"
"2026-03-16T16:34:38.4556625-03:00","25,2777122321336","23351","0","5","791","12282","4.71","39","210","210"
"2026-03-16T16:34:41.0273551-03:00","25,3709660021963","23350","0","3","791","12282","4.76","39","210","210"
"2026-03-16T16:34:43.5807354-03:00","25,4859955114882","23346","0","3","791","12282","4.67","39","210","210"
"2026-03-16T16:34:46.1569690-03:00","31,6021500704065","23345","0","2","791","12282","4.96","39","210","210"
