timestamp,mode,rows,cols,steps,seed,run_index,is_warmup,threads,procs,kernel,gpu,time_s,time_per_step_ms,alive_end
"2026-03-16T16:01:02","openmp","512","512","500","999","4","0","1","0","","","0.975525","1.95105","14161"
"2026-03-16T16:01:03","openmp","512","512","500","999","4","0","2","0","","","0.492704","0.985409","14161"
"2026-03-16T16:01:03","openmp","512","512","500","999","4","0","4","0","","","0.268844","0.537687","14161"
"2026-03-16T16:01:03","openmp","512","512","500","999","4","0","8","0","","","0.189961","0.379921","14161"
"2026-03-16T16:01:03","openmp","512","512","500","999","4","0","16","0","","","0.135974","0.271949","14161"
"2026-03-16T16:01:04","mpi","512","512","500","999","4","0","0","1","","","0.702226","1.40445","14161"
"2026-03-16T16:01:04","mpi","512","512","500","999","4","0","0","2","","","0.350716","0.701432","14161"
"2026-03-16T16:01:05","mpi","512","512","500","999","4","0","0","4","","","0.182891","0.365782","14161"
"2026-03-16T16:01:05","mpi","512","512","500","999","4","0","0","8","","","0.153989","0.307977","14161"
"2026-03-16T16:01:05","mixed","512","512","500","999","4","0","4","2","","","0.264254","0.528508","14161"
"2026-03-16T16:01:05","mixed","512","512","500","999","4","0","4","4","","","0.19495","0.3899","14161"
"2026-03-16T16:01:06","cuda_basic","512","512","500","999","4","0","0","0","basic","NVIDIA GeForce RTX 4070","0.0051733","0.0103466","14161"
"2026-03-16T16:01:06","cuda_shared","512","512","500","999","4","0","0","0","shared","NVIDIA GeForce RTX 4070","0.0062596","0.0125192","14161"
"2026-03-16T16:01:10","sequential","1024","1024","500","42","1","1","0","0","","","2.05988","4.11976","55741"
"2026-03-16T16:01:14","openmp","1024","1024","500","42","1","1","1","0","","","3.90325","7.8065","55741"
"2026-03-16T16:01:16","openmp","1024","1024","500","42","1","1","2","0","","","1.96556","3.93111","55741"
"2026-03-16T16:01:17","openmp","1024","1024","500","42","1","1","4","0","","","1.03783","2.07565","55741"
"2026-03-16T16:01:18","openmp","1024","1024","500","42","1","1","8","0","","","0.682978","1.36596","55741"
"2026-03-16T16:01:18","openmp","1024","1024","500","42","1","1","16","0","","","0.537813","1.07563","55741"
"2026-03-16T16:01:21","mpi","1024","1024","500","42","1","1","0","1","","","2.77519","5.55037","55741"
"2026-03-16T16:01:23","mpi","1024","1024","500","42","1","1","0","2","","","1.4008","2.8016","55741"
"2026-03-16T16:01:24","mpi","1024","1024","500","42","1","1","0","4","","","0.755648","1.5113","55741"
"2026-03-16T16:01:24","mpi","1024","1024","500","42","1","1","0","8","","","0.508537","1.01707","55741"
"2026-03-16T16:01:25","mixed","1024","1024","500","42","1","1","4","2","","","0.989315","1.97863","55741"
"2026-03-16T16:01:26","mixed","1024","1024","500","42","1","1","4","4","","","0.731964","1.46393","55741"
"2026-03-16T16:01:26","cuda_basic","1024","1024","500","42","1","1","0","0","basic","NVIDIA GeForce RTX 4070","0.0091972","0.0183944","55741"
"2026-03-16T16:01:26","cuda_shared","1024","1024","500","42","1","1","0","0","shared","NVIDIA GeForce RTX 4070","0.0139555","0.027911","55741"
"2026-03-16T16:01:28","sequential","1024","1024","500","42","2","0","0","0","","","2.06841","4.13682","55741"
"2026-03-16T16:01:32","openmp","1024","1024","500","42","2","0","1","0","","","3.90595","7.8119","55741"
"2026-03-16T16:01:34","openmp","1024","1024","500","42","2","0","2","0","","","1.96604","3.93207","55741"
"2026-03-16T16:01:35","openmp","1024","1024","500","42","2","0","4","0","","","1.03629","2.07257","55741"
"2026-03-16T16:01:36","openmp","1024","1024","500","42","2","0","8","0","","","0.683695","1.36739","55741"
"2026-03-16T16:01:37","openmp","1024","1024","500","42","2","0","16","0","","","0.54091","1.08182","55741"
"2026-03-16T16:01:40","mpi","1024","1024","500","42","2","0","0","1","","","2.77729","5.55458","55741"
"2026-03-16T16:01:41","mpi","1024","1024","500","42","2","0","0","2","","","1.40262","2.80525","55741"
"2026-03-16T16:01:42","mpi","1024","1024","500","42","2","0","0","4","","","0.773582","1.54716","55741"
"2026-03-16T16:01:42","mpi","1024","1024","500","42","2","0","0","8","","","0.510198","1.0204","55741"
"2026-03-16T16:01:44","mixed","1024","1024","500","42","2","0","4","2","","","0.979512","1.95902","55741"
"2026-03-16T16:01:44","mixed","1024","1024","500","42","2","0","4","4","","","0.729134","1.45827","55741"
"2026-03-16T16:01:45","cuda_basic","1024","1024","500","42","2","0","0","0","basic","NVIDIA GeForce RTX 4070","0.0092902","0.0185804","55741"
"2026-03-16T16:01:45","cuda_shared","1024","1024","500","42","2","0","0","0","shared","NVIDIA GeForce RTX 4070","0.0137757","0.0275514","55741"
"2026-03-16T16:01:47","sequential","1024","1024","500","42","3","0","0","0","","","2.06342","4.12685","55741"
"2026-03-16T16:01:51","openmp","1024","1024","500","42","3","0","1","0","","","3.90782","7.81565","55741"
"2026-03-16T16:01:53","openmp","1024","1024","500","42","3","0","2","0","","","1.96706","3.93412","55741"
"2026-03-16T16:01:54","openmp","1024","1024","500","42","3","0","4","0","","","1.07206","2.14412","55741"
"2026-03-16T16:01:55","openmp","1024","1024","500","42","3","0","8","0","","","0.643872","1.28774","55741"
